Date,GLD,GDX,USO
2024-10-15,245.9199981689453,40.20795822143555,72.76000213623047
2024-10-16,247.14999389648438,40.52424621582031,72.4000015258789
2024-10-17,248.6300048828125,41.00856018066406,72.62000274658203
2024-10-18,251.27000427246094,42.64929962158203,71.37999725341797
2024-10-21,251.22000122070312,42.71848678588867,72.26000213623047
2024-10-22,253.92999267578125,43.57838821411133,73.9800033569336
2024-10-23,250.8699951171875,42.758018493652344,73.55000305175781
2024-10-24,252.8000030517578,41.64113235473633,73.05999755859375
2024-10-25,253.32000732421875,41.0777473449707,74.2300033569336
2024-10-28,253.3300018310547,40.880069732666016,70.43000030517578
2024-10-29,256.0899963378906,41.53240966796875,69.66000366210938
2024-10-30,257.5,41.028324127197266,71.36000061035156
2024-10-31,253.50999450683594,39.87190246582031,73.08000183105469
2024-11-01,252.47000122070312,39.38758850097656,72.0199966430664
2024-11-04,252.8300018310547,39.43701171875,74.29000091552734
2024-11-05,253.39999389648438,39.64457321166992,74.7300033569336
2024-11-06,245.6999969482422,38.19163131713867,74.54000091552734
2024-11-07,249.64999389648438,39.11083984375,74.66000366210938
2024-11-08,247.9600067138672,38.567222595214844,73.12999725341797
2024-11-11,242.13999938964844,36.303794860839844,70.94000244140625
2024-11-12,240.0500030517578,35.69098663330078,70.69000244140625
2024-11-13,237.6300048828125,35.147369384765625,70.7300033569336
2024-11-14,237.00999450683594,35.30551528930664,71.29000091552734
2024-11-15,236.58999633789062,35.09794998168945,69.75
2024-11-18,241.08999633789062,36.59042739868164,72.06999969482422
2024-11-19,243.25,37.44044876098633,72.30999755859375
2024-11-20,244.6199951171875,37.28230667114258,72.0199966430664
2024-11-21,246.66000366210938,37.69742965698242,73.19999694824219
2024-11-22,249.83999633789062,37.83580780029297,74.25
2024-11-25,242.47999572753906,36.70903396606445,72.0999984741211
2024-11-26,242.9499969482422,36.857295989990234,71.61000061035156
2024-11-27,243.49000549316406,37.015438079833984,71.72000122070312
2024-11-29,245.58999633789062,37.22300338745117,71.61000061035156
2024-12-02,243.44000244140625,36.40263366699219,71.04000091552734
2024-12-03,243.92999267578125,37.26253890991211,73.04000091552734
2024-12-04,244.6699981689453,37.1636962890625,71.87999725341797
2024-12-05,242.86000061035156,37.09450912475586,71.47000122070312
2024-12-06,242.9499969482422,36.39274978637695,70.23999786376953
2024-12-09,245.36000061035156,37.47010040283203,71.16999816894531
2024-12-10,248.58999633789062,37.53928756713867,71.4000015258789
2024-12-11,250.9600067138672,38.636409759521484,73.33000183105469
2024-12-12,247.27999877929688,37.22300338745117,73.20999908447266
2024-12-13,244.2899932861328,36.22472381591797,74.20999908447266
2024-12-16,244.8800048828125,35.99738693237305,73.69999694824219
2024-12-17,243.94000244140625,35.770057678222656,73.30000305175781
2024-12-18,239.25999450683594,34.12932205200195,72.94000244140625
2024-12-19,239.60000610351562,33.990943908691406,72.61000061035156
2024-12-20,242.10000610351562,34.32699966430664,73.0999984741211
2024-12-23,240.9600067138672,34.40999984741211,73.05999755859375
2024-12-24,241.44000244140625,34.40999984741211,73.6500015258789
2024-12-26,243.07000732421875,34.470001220703125,73.12999725341797
2024-12-27,241.39999389648438,34.2599983215332,73.8499984741211
2024-12-30,240.6300048828125,33.77000045776367,74.81999969482422
2024-12-31,242.1300048828125,33.90999984741211,75.55000305175781
2025-01-02,245.4199981689453,35.34000015258789,76.93000030517578
2025-01-03,243.49000549316406,35.0,77.91999816894531
2025-01-06,243.19000244140625,34.58000183105469,77.30000305175781
2025-01-07,244.55999755859375,35.04999923706055,78.16999816894531
2025-01-08,245.86000061035156,35.900001525878906,77.30000305175781
2025-01-10,248.2100067138672,35.970001220703125,80.63999938964844
2025-01-13,245.74000549316406,35.380001068115234,82.2300033569336
2025-01-14,247.02999877929688,36.31999969482422,81.66999816894531
2025-01-15,248.8800048828125,36.720001220703125,84.33999633789062
2025-01-16,250.60000610351562,36.619998931884766,82.94000244140625
2025-01-17,249.27000427246094,36.75,82.5199966430664
2025-01-21,253.1300048828125,37.61000061035156,81.11000061035156
2025-01-22,254.42999267578125,37.529998779296875,80.43000030517578
2025-01-23,254.07000732421875,37.5,79.20999908447266
2025-01-24,255.64999389648438,37.95000076293945,79.5999984741211
2025-01-27,252.99000549316406,37.349998474121094,77.93000030517578
2025-01-28,255.17999267578125,37.70000076293945,78.86000061035156
2025-01-29,254.1999969482422,37.900001525878906,77.77999877929688
2025-01-30,258.04998779296875,39.41999816894531,77.75
2025-01-31,258.55999755859375,38.959999084472656,78.0199966430664
2025-02-03,259.94000244140625,39.560001373291016,77.81999969482422
2025-02-04,262.5,40.029998779296875,77.51000213623047
2025-02-05,264.1300048828125,41.040000915527344,76.08999633789062
2025-02-06,263.42999267578125,41.130001068115234,75.44999694824219
2025-02-07,263.8999938964844,40.86000061035156,75.86000061035156
2025-02-10,268.3699951171875,41.959999084472656,77.4000015258789
2025-02-11,267.3900146484375,41.439998626708984,78.2699966430664
2025-02-12,267.6700134277344,42.130001068115234,76.31999969482422
2025-02-13,270.30999755859375,42.5099983215332,76.38999938964844
2025-02-14,266.2900085449219,41.08000183105469,75.81999969482422
2025-02-18,270.70001220703125,41.540000915527344,76.95999908447266
2025-02-19,270.8500061035156,41.540000915527344,77.44999694824219
2025-02-20,270.989990234375,42.2400016784668,77.76000213623047
2025-02-21,270.739990234375,40.79999923706055,75.3499984741211
2025-02-24,272.2099914550781,40.970001220703125,75.97000122070312
